FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Salomon,Rondon,FWD,WBA,6000000,1,50,2.2,3.66666666666667E-07,8.33333333333333E-06,0,136104,4,27,0,0,0,3,0,8.3,737,-5,0,50,5,0.4,0,2.5,0,0,3,0,1,0.6,72832,0,0,0,0,1637,413,0,0,116,Southampton,Chelsea,Huddersfield,Watford,Leicester,2.2,1.1,2.4,1.6,2.2,1.6,1.9,2,1.1,1.8,1.6,1.9,1.5,82.5
Wayne,Rooney,FWD,EVE,7300000,2,97,4.6,6.3013698630137E-07,1.32876712328767E-05,0,2006651,5,25,0,0,0,10,0,13.3,24786,-2,1,97,2,0.2,2,1.3,19,0,4,0,3,12.5,1772894,0,0,0,2,1537,3653,-1,0,387,Arsenal,Crystal Palace,Watford,Burnley,Brighton,3.5,6.3,5.1,4.4,6.4,5.3,5.5,5.5,4.6,6,4.6,6.1,4.5,125.2
Danny,Rose,DEF,TOT,6400000,0,14,0.56,8.75E-08,2.1875E-06,0,34510,1,7,0,0,0,0,0,2.2,60,-1,0,14,1,0,0,0,0,0,2,0,0,0.3,20351,0,0,0,0,448,70,0,0,91,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.12,3.07692307692308E-08,7.69230769230769E-07,0,219533,0,3,0,0,0,0,0,0.8,1283,-1,0,3,1,0,0,0,0,0,0,0,0,3.6,251381,0,0,0,0,163,814,0,0,22,West Ham,Stoke,Swansea,Arsenal,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5100000,1,13,0.52,1.01960784313725E-07,2.54901960784314E-06,0,5105,1,9,0,0,0,0,0,2.5,13,-4,0,13,4,0.1,0,0.5,0,0,1,0,0,0.1,1376,0,0,0,0,320,6,0,0,43,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.8
Antonio,Rudiger,DEF,CHE,5900000,1,88,4.9,8.30508474576271E-07,1.49152542372881E-05,0,185477,3,13,0,0,0,2,0,14.9,6346,-1,0,88,1,0.6,0,3.3,8,0,9,0,1,4.2,261130,0,0,0,2,1526,2637,0,0,412,Watford,West Brom,Man Utd,Man City,Crystal Palace,6.6,6.4,5,5.1,6.9,6.1,6.1,7,6.2,6.8,5.3,6.4,5.3,59.3
Mathew,Ryan,GLK,BHA,4500000,2,92,3.7,8.22222222222222E-07,2.04444444444444E-05,0,76840,0,34,0,81,0,0,0,20.4,1537,0,0,92,0,0.4,0,1.7,7,0,8,0,0,2.6,172432,0,0,0,2,2250,2256,0,0,470,West Ham,Stoke,Swansea,Arsenal,Everton,5.2,3.6,4.1,5.3,2.5,3,4.2,4.9,4.3,4.4,3.7,4.5,3.4,55.4
Abdelhamid,Sabiri,MID,HUD,4800000,0,10,0.4,8.33333333333333E-08,2.08333333333333E-06,0,1020,1,5,0,0,0,0,0,2.1,1,-2,0,10,2,0.1,0,0.3,0,0,1,0,1,0,999,0,0,0,0,217,1,0,0,30,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3360,0,2,0,0,0,1,0,1.8,59,-1,0,8,1,0,0,0,1,0,0,0,0,0,3970,0,0,0,0,83,13,0,0,27,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,28999,2,11,0,0,0,2,0,4.4,252,0,0,24,0,0,0,0,1,0,0,0,1,0.2,28548,0,0,0,0,294,10,0,0,65,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4700000,0,40,1.6,3.40425531914894E-07,8.51063829787234E-06,0,129198,1,16,0,0,0,1,0,8.5,180,-3,0,40,3,0,0,0,10,0,2,0,1,0.4,134106,0,0,0,1,834,481,0,0,210,Newcastle,Everton,Tottenham,Man Utd,Chelsea,1,0.8,1.2,1.2,0.9,0.8,1.3,0.8,1.6,1.2,1.1,1,1.3,32.4
Bakary,Sako,MID,CRY,4900000,1,36,1.44,2.93877551020408E-07,7.3469387755102E-06,0,11290,0,10,0,0,0,3,0,7.3,1556,-1,0,36,1,0.7,0,3.3,1,0,1,0,0,0.2,20145,0,0,0,0,466,89,0,0,115,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.9,0.7,1.1,46.9
Mohamed,Salah,MID,LIV,10300000,8,189,7.9,7.66990291262136E-07,1.83495145631068E-05,0,1770298,0,21,0,0,0,19,0,18.3,6267,13,0,189,-13,0.7,1,7,18,0,9,0,8,55.7,3312951,0,0,0,7,1845,12259,0,0,546,Tottenham,Southampton,West Ham,Newcastle,Man Utd,10.3,9.9,11.6,11.1,7.1,10.6,9.1,9.3,11.1,9.2,11.4,9,11.5,287.4
Renato,Sanches,MID,SWA,4300000,0,20,0.8,1.86046511627907E-07,4.65116279069767E-06,0,165021,1,10,0,0,0,0,0,4.7,291,-7,0,20,7,0.1,0,0.5,0,0,2,0,0,0.2,169922,0,0,0,0,699,70,0,0,83,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,27
Alexis,Sanchez,MID,MUN,11700000,2,99,5,4.27350427350427E-07,8.46153846153846E-06,0,366979,4,23,0,0,0,7,0,8.5,3857,-3,0,99,3,0.1,0,1,8,0,7,0,5,4.1,411246,0,0,0,2,1591,13650,0,0,308,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,7.2,5.2,5.6,4.4,5.3,4.8,6.5,3.2,7,5.1,6.9,4.3,5.8,217.4
Davinson,Sanchez,DEF,TOT,6000000,6,58,3.1,5.16666666666667E-07,9.66666666666667E-06,0,50483,1,13,0,0,0,0,0,9.7,309,0,0,58,0,0.5,0,2.8,1,0,8,0,0,0.5,62995,1,0,0,0,1550,372,0,1,341,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,2.7,4.1,3.7,3.8,2.4,3,2.8,2.8,2.8,3,3.7,2.4,3.2,43.9
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,73738,0,7,0,0,0,0,0,1.4,126,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7730,0,0,0,0,275,26,0,0,21,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8300000,0,118,4.72,5.68674698795181E-07,1.42168674698795E-05,0,1947624,4,15,0,0,0,7,0,14,51745,-2,1,118,2,0.5,0,4.3,11,0,7,0,10,8.4,2060921,0,0,0,3,1542,219,-1,0,419,Burnley,Leicester,Arsenal,Chelsea,Stoke,0,0,0,0,0,5.6,5.5,4.6,3.9,5.6,4.9,6.3,5,181.6
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,2978,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,7,0,0,0,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,2,8,0.32,7.27272727272727E-08,1.81818181818182E-06,0,1042,1,14,0,0,0,0,0,1.8,32,-1,0,8,1,0.1,0,0.3,0,0,0,0,0,0,2169,0,0,0,0,524,158,0,0,83,West Ham,Stoke,Swansea,Arsenal,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.3
Christopher,Schindler,DEF,HUD,4600000,1,67,2.8,6.08695652173913E-07,1.45652173913043E-05,0,308614,4,40,0,0,0,0,0,14.6,3053,1,0,67,-1,0.2,0,0.7,12,0,6,0,2,3.4,417508,0,0,0,4,2126,289,0,1,468,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.7,2.7,1.9,1.9,2.8,4.2,1.9,2.4,3.3,2.2,2.7,1.8,3.7,83.9
Jeffrey,Schlupp,DEF,CRY,4700000,0,39,2.1,4.46808510638298E-07,8.29787234042553E-06,0,34157,3,26,0,0,0,0,0,8.3,253,-3,0,39,3,0.1,0,0.5,0,0,3,0,0,0.2,26874,0,0,0,0,1560,6,0,0,228,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,1.3,2,1.2,2.3,1.8,1.8,1.5,2,60.8
Kasper,Schmeichel,GLK,LEI,5000000,1,98,3.9,7.8E-07,1.96E-05,0,180805,2,34,0,78,0,0,0,19.6,2702,0,0,98,0,1.4,0,7,14,0,7,0,0,5,231600,1,0,1,3,2250,4715,0,0,479,Swansea,Man City,Stoke,Bournemouth,West Brom,4.4,3.3,5.1,4.2,3.4,5.6,4.2,4.2,4.1,4.9,4.6,5.5,3.5,59
Morgan,Schneiderlin,MID,EVE,4700000,1,33,1.6,3.40425531914894E-07,7.02127659574468E-06,0,55405,3,24,0,0,0,0,0,7,172,-3,0,33,3,0.2,0,1,0,0,4,0,0,0.5,20631,0,0,0,0,1430,84,0,1,222,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.8,1.1,0.8,0.8,1.2,0.8,0.8,0.8,0.8,1.2,0.8,1.1,0.8,35.6
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,5966,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5917,0,0,0,0,0,30,0,0,0,Watford,West Brom,Man Utd,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6100000,3,92,4,6.55737704918033E-07,1.50819672131148E-05,0,786534,3,41,0,0,0,4,0,15.1,8672,1,-1,92,-1,0.6,0,3.7,9,0,4,0,6,7.8,957880,0,0,0,1,1884,11636,1,0,355,Bournemouth,Brighton,Leicester,Southampton,Man City,3.8,4.6,3.3,3.7,3,5.5,2.9,3.9,3.5,4.3,2.6,4.5,3.7,178.4
Luke,Shaw,DEF,MUN,4900000,0,25,1,2.04081632653061E-07,5.10204081632653E-06,0,48309,1,2,0,0,0,0,0,5.1,4313,-1,0,25,1,0.4,0,2,1,0,4,0,0,1.1,100658,0,0,0,0,442,782,0,0,115,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.7,0.5,0.6,0.8,0.6,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.7,25.3
Ryan,Shawcross,DEF,STK,4800000,8,49,2.9,6.04166666666667E-07,1.02083333333333E-05,0,86241,1,25,0,0,0,1,0,10.2,266,-2,0,49,2,1,0,4.7,2,0,4,0,1,0.8,39533,1,0,0,0,1471,1869,0,0,244,Bournemouth,Brighton,Leicester,Southampton,Man City,2.1,3.7,2,2.7,2.6,2.7,2.3,3.1,2.8,3.2,2.4,4.2,2.2,69.5
Jonjo,Shelvey,MID,NEW,5200000,0,28,1.12,2.15384615384615E-07,5.38461538461538E-06,0,83977,2,20,0,0,0,0,0,5.4,95,-3,0,28,3,0.3,0,1.3,1,0,2,0,1,0.3,15811,0,0,0,0,1200,51,0,2,158,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.6,67.9
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2814,0,0,0,0,0,10,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,5,77,3.3,4.125E-07,9.625E-06,0,374753,2,36,0,0,0,3,0,9.6,574,-5,0,77,5,0.4,0,3,6,0,5,0,3,2,147759,0,0,0,1,1914,809,0,0,325,Arsenal,Crystal Palace,Watford,Burnley,Brighton,2.1,3.4,2.5,2.5,3.6,2.4,2.2,2.8,2.7,3.6,2.6,3.3,2.5,128.2
,Silva,MID,LEI,6000000,0,5,0.2,3.33333333333333E-08,8.33333333333333E-07,0,1367,0,0,0,0,0,0,0,0.8,196,0,0,5,0,0.2,0,1.3,0,0,0,0,1,0,3072,0,0,0,0,5,178,0,0,18,Swansea,Man City,Stoke,Bournemouth,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Danny,Simpson,DEF,LEI,4300000,0,43,2.3,5.34883720930233E-07,1E-05,0,324638,1,27,0,0,0,0,0,10,953,-2,0,43,2,0,0,0,0,0,4,0,0,1.8,164265,0,0,0,0,1659,1696,0,0,255,Swansea,Man City,Stoke,Bournemouth,West Brom,2,1.4,2.5,1.9,1.5,2.8,1.9,1.9,1.8,2.3,2.7,2.7,1.5,48.1
Jack,Simpson,DEF,BOU,4000000,0,1,0.04,1E-08,2.5E-07,0,4713,0,2,0,0,0,0,0,0.3,98,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10025,0,0,0,0,71,176,0,0,10,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,0,1,0.04,9.30232558139535E-09,2.32558139534884E-07,0,6075,0,0,0,0,0,0,0,0.2,14,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,6191,0,0,0,0,1,27,0,0,3,West Brom,Liverpool,Burnley,Stoke,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.12,2.44897959183673E-08,6.12244897959184E-07,0,12215,0,0,0,0,0,0,0,0.6,69,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.2,9461,0,0,0,0,28,62,0,0,8,Chelsea,West Ham,Everton,West Brom,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Moussa,Sissoko,MID,TOT,5400000,1,45,1.8,3.33333333333333E-07,8.33333333333333E-06,0,43481,3,13,0,0,0,1,0,8.3,161,-1,0,45,1,0.2,0,1.2,0,0,6,0,1,0.4,35253,0,0,0,0,1097,107,0,0,194,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.9,1.5,0.9,1.7,1.1,1.4,0.9,0.9,0.9,0.9,1.1,1,1.3,75.2
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2015,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,8,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,21,0.84,1.27272727272727E-07,3.18181818181818E-06,0,30770,0,3,0,0,0,1,0,3.2,292,-4,0,21,4,0,0,0,1,0,1,0,1,0.3,19425,0,0,0,0,240,1534,0,0,61,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,21
Chris,Smalling,DEF,MUN,5300000,1,63,3.7,6.9811320754717E-07,1.18867924528302E-05,0,313344,2,14,0,0,0,1,0,11.9,1269,-2,0,63,2,0.9,0,4.7,3,0,7,0,0,2.3,333675,0,0,0,0,1455,7439,0,0,311,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,5,3,4.4,4.2,4.7,3.8,4.2,2.9,4.7,3,5.3,3.7,4.9,45.5
Tommy,Smith,DEF,HUD,4700000,0,40,2.1,4.46808510638298E-07,8.51063829787234E-06,0,32810,5,26,0,0,0,0,0,8.3,114,-3,1,40,3,-0.1,0,-0.3,2,0,4,0,1,0.3,16179,0,0,0,0,1519,11,-1,0,251,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1,1.7,1.1,1.2,1.8,3.1,1.2,1.5,2.2,1.4,1.7,1.1,2.5,51.6
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233103,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,1834,0,0,0,0,0,1,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,0,39,1.56,3.46666666666667E-07,8.66666666666667E-06,0,60052,2,24,0,0,0,2,0,8.7,612,-5,0,39,5,0.2,0,0.7,2,0,1,0,1,0.6,37401,0,0,0,0,885,211,0,0,182,Bournemouth,Brighton,Leicester,Southampton,Man City,0.8,1.1,0.8,0.8,0.8,1.4,0.8,0.9,0.8,1,0.8,1,0.8,50.4
Dominic,Solanke,FWD,LIV,4700000,1,21,1.4,2.97872340425532E-07,4.46808510638298E-06,0,206914,0,4,0,0,0,0,0,4.5,1141,-3,0,21,3,0.1,0,0.3,0,0,1,0,1,1.6,109969,0,0,0,0,375,597,0,0,49,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.9,0.8,1,1,0.7,1,0.7,0.7,1,0.7,1.2,0.7,1.1,42
Heung-Min,Son,MID,TOT,8100000,3,117,4.9,6.04938271604938E-07,1.44444444444444E-05,0,625445,0,10,0,0,0,8,0,14.4,26675,1,1,117,-1,0.7,0,6,10,0,10,0,5,12.9,1260620,0,0,0,5,1531,20330,-1,0,371,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,3.6,6.6,4.5,6.9,5.2,6.2,4.4,4.6,4.1,4.4,5.5,4.9,6,159.1
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,10,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,7241,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10410,0,0,0,0,0,4,0,0,0,Bournemouth,Brighton,Leicester,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4100000,0,36,1.44,3.51219512195122E-07,8.78048780487805E-06,0,142519,0,14,0,30,0,0,0,8.8,2524,1,0,36,-1,0,0,0,3,0,2,0,0,5,288411,0,0,0,1,990,938,0,0,175,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.9,0.7,1,1.1,0.8,0.7,1.1,0.7,1.3,1,1,0.8,1.1,21.3
Konstantinos,Stafylidis,DEF,STK,4500000,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,38,0,0,0,Bournemouth,Brighton,Leicester,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior,Stanislas,MID,BOU,5900000,12,45,1.8,3.05084745762712E-07,7.6271186440678E-06,0,16792,1,12,0,0,0,2,0,7.6,223,-1,0,45,1,0.9,0,5.3,4,0,2,0,3,0.2,18067,0,0,0,2,773,4545,0,0,166,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,1.3,1.1,1.3,0.9,1,1.5,1,1.2,0.9,1,1.1,1.3,1,70.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,7324,0,0,0,0,0,0,0,0,81,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6732,0,0,0,0,0,138,0,0,0,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,21222,0,0,0,0,0,0,0,0,82,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2363,0,0,0,0,0,14,0,0,0,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,2,59,2.4,5.33333333333333E-07,1.31111111111111E-05,0,135786,2,34,0,0,0,0,0,13.1,1018,0,0,59,0,0.4,0,2,0,0,8,0,1,1.3,170819,0,0,0,0,2250,1741,0,0,392,West Ham,Stoke,Swansea,Arsenal,Everton,2.3,1.4,2.2,2.4,1.8,1.2,2.2,2.6,1.3,1.8,1.5,1.7,1.2,71.5
Jack,Stephens,DEF,SOU,4500000,8,36,1.44,3.2E-07,8E-06,0,55657,4,18,0,0,0,1,0,8,197,-5,0,36,5,0.6,0,2.8,2,0,3,0,0,0.3,25292,0,0,0,1,1170,1347,0,0,218,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.7,1,0.9,1.1,0.7,0.7,1,0.8,0.9,0.7,0.8,0.7,0.7,43.1
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,47,0,0,0,Watford,West Brom,Man Utd,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8900000,10,162,7,7.86516853932584E-07,1.82022471910112E-05,0,1323799,2,16,0,0,0,14,0,18.2,9808,9,0,162,-9,0.7,0,6.3,17,0,8,0,10,38,3076361,0,0,0,5,1754,30334,0,1,518,Burnley,Leicester,Arsenal,Chelsea,Stoke,8.5,9.4,7.6,8.3,8.3,9.5,8.7,8.1,7.2,9.6,8.6,10.3,8.8,220.8
,Steve Cook,DEF,BOU,4700000,6,60,2.4,5.1063829787234E-07,1.27659574468085E-05,0,96139,4,29,0,0,0,2,0,12.8,445,-3,0,60,3,0.7,0,3.3,6,0,4,0,0,1.2,114310,0,0,0,2,1693,1161,0,0,298,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,2.5,1.8,1.9,1.6,2.2,2.3,2.4,3.4,1.9,2.2,2.2,2,2.1,70.3
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5400000,0,54,3.6,6.66666666666667E-07,1E-05,0,703897,0,11,0,0,0,0,0,10,12106,-1,0,54,1,0.4,0,2,2,0,7,0,0,4.3,614884,0,0,0,0,1130,1143,0,0,276,Burnley,Leicester,Arsenal,Chelsea,Stoke,0,3.8,3.5,3.9,3.8,4.7,2.8,4,3.3,3.7,4.1,4.5,4,36
Daniel,Sturridge,FWD,WBA,7900000,1,26,1.04,1.31645569620253E-07,3.29113924050633E-06,0,58645,0,4,0,0,0,2,0,3.3,721,-1,0,26,1,0,0,0.3,0,0,3,0,1,0.8,53476,0,0,0,0,439,6187,0,0,111,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.7,0.5,0.8,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,58.6
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,27,-2,0,0,2,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,4,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4600000,0,66,3.9,8.47826086956522E-07,1.43478260869565E-05,0,616473,1,24,0,0,0,2,0,14.3,6085,1,0,66,-1,0,0,0,7,0,4,0,4,4.5,773943,0,0,0,1,1530,1922,0,0,295,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,4.2,3.7,4.3,3.4,3.6,4.7,3.7,4.1,2.7,3.4,3.8,4.3,3.6,66.8
Markus,Suttner,DEF,BHA,4300000,0,37,2.8,6.51162790697674E-07,8.6046511627907E-06,0,73737,0,18,0,0,0,0,0,8.6,451,-2,0,37,2,0,0,0,3,0,4,0,0,0.5,57663,0,0,0,1,1170,129,0,0,202,West Ham,Stoke,Swansea,Arsenal,Everton,3.6,2.3,2.7,3.7,1.6,1.9,2.8,3.4,3.3,3,2.4,3,2.2,30.8
Dusan,Tadic,MID,SOU,6200000,1,74,3.2,5.16129032258065E-07,1.19354838709677E-05,0,281457,3,25,0,0,0,3,0,11.9,1600,-3,0,74,3,0.4,0,2.3,5,0,6,0,3,1.7,195157,0,0,0,1,1747,554,0,0,288,West Brom,Liverpool,Burnley,Stoke,Newcastle,2.8,2.4,2.7,3.1,3,2.9,2.7,2.3,2.5,2.5,3.2,3.1,1.9,145.3
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7116,0,6,0,0,0,0,0,0.5,35,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1578,0,0,0,0,166,0,0,0,35,West Brom,Liverpool,Burnley,Stoke,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4700000,0,73,3.5,7.4468085106383E-07,1.5531914893617E-05,0,381726,3,16,0,0,0,0,0,15.5,18658,2,0,73,-2,0.3,0,1.3,1,0,9,0,0,4.6,612529,0,0,0,0,1890,257,0,0,362,Man City,Swansea,Southampton,Everton,West Ham,0,0,4,3.4,3.9,3.8,3.1,4.2,3.7,3.6,4.6,3.3,3.4,78.6
Charlie,Taylor,DEF,BUR,4200000,2,19,0.76,1.80952380952381E-07,4.52380952380952E-06,0,22265,3,10,0,0,0,0,0,4.5,525,-3,0,19,3,0.4,0,1.7,0,0,2,0,0,0.6,36103,0,0,0,0,769,1238,0,0,114,Man City,Swansea,Southampton,Everton,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.5
