FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Antonio,Rudiger,DEF,CHE,5900000,6,94,4.9,8.30508474576271E-07,1.59322033898305E-05,0,238322,3,13,0,0,0,2,0,15.9,18811,-1,0,94,1,0.4,0,2.3,8,0,10,0,1,3.6,281918,0,0,0,2,1616,3503,0,0,435,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,4.8,4.8,7,0,6.3,7.2,6.2,6.9,5.2,6.4,5.1,60.8
Mathew,Ryan,GLK,BHA,4500000,8,102,3.8,8.44444444444444E-07,2.26666666666667E-05,0,89758,0,36,0,82,0,0,0,22.7,3743,0,0,102,0,0.9,0,4,8,0,8,0,0,2.7,195016,0,0,1,2,2430,12970,0,0,504,Swansea,Arsenal,Everton,Leicester,Huddersfield,4.4,5.6,2.6,0,4.4,5.1,4.4,4.7,3.8,4.8,3.6,58.5
Abdelhamid,Sabiri,MID,HUD,4800000,0,10,0.37037037037037,7.71604938271605E-08,2.08333333333333E-06,0,1055,1,5,0,0,0,0,0,2.1,11,-2,0,10,2,0,0,0,0,0,1,0,1,0,1029,0,0,0,0,217,13,0,0,30,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3713,0,2,0,0,0,1,0,1.8,110,-1,0,8,1,0,0,0,1,0,0,0,0,0,3976,0,0,0,0,83,2,0,0,27,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30193,2,11,0,0,0,2,0,4.4,308,0,0,24,0,0,0,0,1,0,0,0,1,0.2,28568,0,0,0,0,294,8,0,0,65,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4700000,0,41,1.51851851851852,3.23089046493302E-07,8.72340425531915E-06,0,135844,1,16,0,0,0,1,0,8.7,3892,-3,0,41,3,0.1,0,0.3,10,0,2,0,1,0.4,142852,0,0,0,1,877,209,0,0,214,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0.8,0.8,1.2,0.8,1.5,1,1.1,0.9,1.2,33.8
Bakary,Sako,MID,CRY,4900000,0,36,1.33333333333333,2.72108843537415E-07,7.3469387755102E-06,0,19932,0,10,0,0,0,3,0,7.3,1125,-1,0,36,1,0.1,0,0.3,1,0,1,0,0,0.1,20302,0,0,0,0,466,10,0,0,115,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0,0,0,0.7,0.8,0.7,0.8,0.7,1,46.9
Mohamed,Salah,MID,LIV,10500000,13,217,8.3,7.90476190476191E-07,2.06666666666667E-05,0,1798139,0,23,0,0,0,22,0,20.9,3454,15,-1,217,-15,1.1,1,12,23,0,10,0,9,59.5,3552575,0,0,0,9,2023,101776,1,0,624,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,12.2,11.6,7.8,11.3,10,9.9,11.7,9.9,12,9.7,12,316.4
Renato,Sanches,MID,SWA,4300000,0,20,0.740740740740741,1.72265288544358E-07,4.65116279069767E-06,0,167341,1,10,0,0,0,0,0,4.7,682,-7,0,20,7,0,0,0,0,0,2,0,0,0.2,170412,0,0,0,0,699,149,0,0,83,Brighton,West Ham,Huddersfield,Man Utd,West Brom,0,0,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27
Alexis,Sanchez,MID,MUN,11800000,2,106,4.8,4.06779661016949E-07,8.98305084745763E-06,0,439781,5,24,0,0,0,8,0,9,52579,-2,0,106,2,0.3,1,3,8,0,8,0,5,4.4,502268,0,0,0,2,1771,5508,0,0,340,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,5.5,3.9,5,0,6.3,2.8,6.8,4.6,6.7,3.8,5.7,251.9
Davinson,Sanchez,DEF,TOT,6000000,8,68,3.2,5.33333333333333E-07,1.13333333333333E-05,0,53651,1,14,0,0,0,0,0,11.3,1109,0,0,68,0,0.9,0,5.3,3,0,9,0,0,0.6,70608,1,0,0,0,1710,5608,0,1,382,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,3.8,4,2.4,3.2,2.8,2.9,3,3.1,4,2.5,3.4,50.3
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74543,0,7,0,0,0,0,0,1.4,220,-5,0,10,5,0,0,0,0,0,1,0,0,0.3,7738,0,0,0,0,275,4,0,0,21,Watford,Burnley,Brighton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8300000,0,118,4.37037037037037,5.26550647032575E-07,1.42168674698795E-05,0,2081054,4,15,0,0,0,7,0,14.2,17587,-2,0,118,2,0,0,0,11,0,7,0,10,6.5,2088187,0,0,0,3,1542,26219,0,0,419,Arsenal,Chelsea,Stoke,Everton,Man Utd,3.5,4.4,4.1,0,4.8,4.3,3.4,5.1,4.2,5.8,4.5,181.6
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3044,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,33,0,0,0,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,2,12,0.444444444444444,1.01010101010101E-07,2.72727272727273E-06,0,1495,1,16,0,0,0,0,0,2.7,169,-1,0,12,1,0.5,0,2,0,0,0,0,0,0,3577,0,0,0,0,704,517,0,0,123,Swansea,Arsenal,Everton,Leicester,Huddersfield,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,25
Christopher,Schindler,DEF,HUD,4600000,2,70,2.7,5.8695652173913E-07,1.52173913043478E-05,0,343403,4,42,0,0,0,0,0,15.2,5801,1,0,70,-1,0.3,0,1.3,12,0,6,0,2,2.8,421592,0,0,0,4,2274,3302,0,1,491,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,1.7,1.7,2.8,4.1,1.7,2.1,3.3,1.9,2.6,1.6,3.7,86.5
Jeffrey,Schlupp,DEF,CRY,4700000,0,39,2.1,4.46808510638298E-07,8.29787234042553E-06,0,35925,3,26,0,0,0,0,0,8.3,478,-3,0,39,3,0,0,0,0,0,3,0,0,0.2,26907,0,0,0,0,1560,14,0,0,228,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,1.4,1.3,2,1.2,2.4,1.8,1.8,1.5,2,60.8
Kasper,Schmeichel,GLK,LEI,5000000,1,101,3.7,7.4E-07,2.02E-05,0,211386,2,40,0,83,0,0,0,20.2,8802,0,0,101,0,0.3,0,1.3,14,0,7,0,0,5.1,264549,1,0,1,3,2430,12833,0,0,504,Stoke,Bournemouth,West Brom,Brighton,Newcastle,4.9,3.9,3.1,0,3.8,4,3.8,4.5,4.4,5.1,3.2,62.1
Morgan,Schneiderlin,MID,EVE,4700000,1,36,1.6,3.40425531914894E-07,7.65957446808511E-06,0,56857,3,30,0,0,0,0,0,7.7,535,-3,0,36,3,0.3,0,1.3,0,0,4,0,0,0.5,21542,0,0,0,0,1530,320,0,1,242,Watford,Burnley,Brighton,Stoke,Man City,0.8,0.8,1.1,0.8,0.8,0.8,0.8,1.2,0.8,1,0.8,38.7
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6306,0,0,0,0,0,0,0,0,171,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6363,0,0,0,0,0,217,0,0,0,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6200000,10,110,4.4,7.09677419354839E-07,1.7741935483871E-05,0,854831,4,44,0,0,0,6,0,17.7,24898,2,-1,110,-2,1.1,0,7,14,0,4,0,6,10.2,1161314,0,0,0,1,2064,110145,1,0,411,Leicester,Southampton,Man City,Everton,Arsenal,3.9,4.3,3.6,6.2,3.3,4.7,4,5,3.1,5.2,4.2,199.1
Luke,Shaw,DEF,MUN,4900000,0,31,1.14814814814815,2.34315948601663E-07,6.3265306122449E-06,0,72978,1,2,0,0,0,0,0,6.3,11985,-1,0,31,1,0.4,0,2,1,0,5,0,0,1.1,121989,0,0,0,0,532,2047,0,0,143,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,0.8,0.8,0.8,0,0.7,0.6,0.8,0.6,1.1,0.6,0.9,27.2
Ryan,Shawcross,DEF,STK,4800000,2,52,2.7,5.625E-07,1.08333333333333E-05,0,91580,1,28,0,0,0,1,0,10.8,2896,-2,0,52,2,0.8,0,3.7,2,0,4,0,1,0.9,51737,1,0,0,0,1651,1219,0,0,262,Leicester,Southampton,Man City,Everton,Arsenal,1.8,2.5,2.3,2.5,2,2.8,2.4,3,2.2,4,1.9,73.2
Jonjo,Shelvey,MID,NEW,5200000,3,33,1.6,3.07692307692308E-07,6.34615384615385E-06,0,84765,2,21,0,0,0,0,0,6.3,255,-3,0,33,3,0.3,0,1.7,1,0,3,0,1,0.3,17109,0,0,0,0,1380,1068,0,2,182,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0.9,0.8,0.9,0.8,1.4,0.8,1.2,1,1.3,0.8,0.9,77.7
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1,0,0,0,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,22718,0,0,0,0,0,0,0,0,122,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2970,0,0,0,0,0,77,0,0,0,Swansea,Arsenal,Everton,Leicester,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,12,89,3.7,4.625E-07,1.1125E-05,0,383477,2,37,0,0,0,4,0,11.1,3223,-5,0,89,5,0.7,0,5.7,8,0,5,0,4,2.2,173031,0,0,0,1,2004,20501,0,0,361,Watford,Burnley,Brighton,Stoke,Man City,2.8,2.9,4.2,2.8,2.8,3.3,3.1,4.3,2.9,3.9,2.9,137.6
,Silva,MID,LEI,6000000,1,8,0.296296296296296,4.93827160493827E-08,1.33333333333333E-06,0,2688,0,2,0,0,0,0,0,1.3,393,0,0,8,0,0.2,0,1,0,0,0,0,1,0,4204,0,0,0,0,117,427,0,0,34,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5
Danny,Simpson,DEF,LEI,4300000,-1,44,2.1,4.88372093023256E-07,1.02325581395349E-05,0,333053,1,32,0,0,0,0,0,10.2,2842,-2,0,44,2,0.1,0,0.3,0,0,4,0,0,2,181434,0,0,0,0,1783,6639,0,0,274,Stoke,Bournemouth,West Brom,Brighton,Newcastle,2.2,1.7,1.2,0,1.6,1.7,1.6,2,2.3,2.4,1.3,49.9
Jack,Simpson,DEF,BOU,4000000,0,1,0.037037037037037,9.25925925925926E-09,2.5E-07,0,6045,0,2,0,0,0,0,0,0.3,578,0,0,1,0,0,0,0,0,0,0,0,0,0.2,12422,0,0,0,0,71,1084,0,0,10,Newcastle,Leicester,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,0,1,0.037037037037037,8.61326442721792E-09,2.32558139534884E-07,0,6383,0,0,0,0,0,0,0,0.2,128,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,6587,0,0,0,0,1,150,0,0,3,Burnley,Stoke,Newcastle,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.111111111111111,2.26757369614512E-08,6.12244897959184E-07,0,12990,0,0,0,0,0,0,0,0.6,352,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,10406,0,0,0,0,28,386,0,0,8,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Moussa,Sissoko,MID,TOT,5300000,0,45,1.66666666666667,3.14465408805031E-07,8.49056603773585E-06,0,44803,3,13,0,0,0,1,0,8.5,502,-2,0,45,2,0.1,0,0.3,0,0,6,0,1,0.4,35708,0,0,0,0,1097,187,0,0,194,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,0.8,1.5,0.9,1.2,0.8,0.8,0.8,0.8,1,0.8,1.2,75.3
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2115,0,0,0,0,0,0,0,0,34,-3,0,0,3,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,13,0,0,0,Swansea,Arsenal,Everton,Leicester,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,21,0.777777777777778,1.17845117845118E-07,3.18181818181818E-06,0,34702,0,3,0,0,0,1,0,3.2,1649,-4,0,21,4,0,0,0,1,0,1,0,1,0.3,22912,0,0,0,0,240,619,0,0,61,Bournemouth,Liverpool,Southampton,Tottenham,Huddersfield,0,0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,21
Chris,Smalling,DEF,MUN,5400000,1,72,3.8,7.03703703703704E-07,1.33333333333333E-05,0,347715,3,15,0,0,0,1,0,13.3,24850,-1,0,72,1,0.6,0,3.3,5,0,8,0,0,3.8,448446,0,0,0,1,1635,13386,0,0,353,Chelsea,Crystal Palace,Liverpool,Swansea,Man City,4.8,4.2,4.9,0,4.6,2.8,5,2.9,5.7,3.7,5.2,58.9
Tommy,Smith,DEF,HUD,4700000,0,40,2,4.25531914893617E-07,8.51063829787234E-06,0,34572,6,28,0,0,0,0,0,8.5,685,-3,0,40,3,0,0,0,2,0,4,0,1,0.2,16409,0,0,0,0,1609,48,0,0,258,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,1,1,1.8,2.9,1,1.3,2.1,1.2,1.7,1,2.4,53.8
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233471,0,0,0,0,0,0,0,0,152,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,1839,0,0,0,0,0,3,0,0,0,Liverpool,Swansea,Burnley,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,0,39,1.44444444444444,3.20987654320988E-07,8.66666666666667E-06,0,64820,2,24,0,0,0,2,0,8.7,1584,-5,0,39,5,0,0,0,2,0,1,0,1,0.5,38503,0,0,0,0,885,373,0,0,182,Leicester,Southampton,Man City,Everton,Arsenal,0.7,0.7,0.7,1.3,0.7,0.8,0.7,0.9,0.7,0.9,0.7,50.4
Dominic,Solanke,FWD,LIV,4700000,0,21,1.4,2.97872340425532E-07,4.46808510638298E-06,0,216858,0,4,0,0,0,0,0,4.5,3866,-3,0,21,3,0.1,0,0.3,0,0,1,0,1,1.5,114739,0,0,0,0,375,1687,0,0,49,West Ham,Newcastle,Man Utd,Watford,Crystal Palace,1,1,0.7,1,0.8,0.7,1,0.7,1.2,0.7,1.1,42
Heung-Min,Son,MID,TOT,8100000,3,122,4.7,5.80246913580247E-07,1.50617283950617E-05,0,861968,0,12,0,0,0,8,0,15.1,74487,1,0,122,-1,0.3,0,2.7,10,0,11,0,5,12,1444924,0,0,0,5,1690,81121,0,0,378,Crystal Palace,Huddersfield,Bournemouth,Newcastle,Chelsea,4.1,6.6,4.8,5.9,3.9,4.2,4,4,5.3,4.5,5.9,173.4
Alexander,S?rloth,FWD,CRY,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,1183,0,3,0,0,0,0,0,0.4,596,0,0,2,0,0.2,0,1,0,0,0,0,0,0.1,6479,0,0,0,0,90,1230,0,0,12,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,1.6,1.7,1,1.2,1.5,1.4,2,1.4,2,1.5,2,11.3
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,41,0,0,0,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,7845,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10452,0,0,0,0,0,21,0,0,0,Leicester,Southampton,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4100000,0,36,1.33333333333333,3.2520325203252E-07,8.78048780487805E-06,0,178627,0,14,0,30,0,0,0,8.8,15115,1,0,36,-1,0,0,0,3,0,2,0,0,4.4,291630,0,0,0,1,990,225,0,0,175,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,0,0,0,0,0,0.7,1.2,0.8,0.8,0.7,1,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,0,1,0.037037037037037,8.41750841750842E-09,2.27272727272727E-07,0,320,0,1,0,0,0,0,0,0.2,79,-1,1,1,1,0.1,0,0.3,0,0,0,0,0,0,595,0,0,0,0,19,15,-1,0,4,Leicester,Southampton,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.3
Junior,Stanislas,MID,BOU,5900000,7,53,1.96296296296296,3.32705586942875E-07,8.98305084745763E-06,0,28153,1,15,0,0,0,3,0,9,2522,-1,0,53,1,1.1,0,6.7,4,0,2,0,3,0.6,51100,0,0,0,2,895,9360,0,0,192,Newcastle,Leicester,Tottenham,West Brom,Watford,1.5,1.1,1.2,1.8,1.1,1.5,1,1.2,1.2,1.5,1.1,79.3
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,8178,0,0,0,0,0,0,0,0,353,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8144,0,0,0,0,0,628,0,0,0,West Brom,Tottenham,Swansea,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,22040,0,0,0,0,0,0,0,0,288,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2445,0,0,0,0,0,22,0,0,0,Watford,Burnley,Brighton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,7,67,2.5,5.55555555555556E-07,1.48888888888889E-05,0,147923,3,36,0,0,0,0,0,14.9,4118,0,0,67,0,0.7,0,3.3,2,0,8,0,2,1.5,192897,0,0,0,0,2430,15452,0,0,430,Swansea,Arsenal,Everton,Leicester,Huddersfield,2.4,2.6,1.8,0,2.4,2.8,1.4,2,1.5,2,1.2,83.4
Jack,Stephens,DEF,SOU,4500000,1,44,1.62962962962963,3.62139917695473E-07,9.77777777777778E-06,0,61142,4,22,0,0,0,2,0,9.8,2375,-5,0,44,5,1.2,0,5.3,2,0,3,0,0,0.8,55579,0,0,0,1,1350,9331,0,0,258,Burnley,Stoke,Newcastle,West Ham,Arsenal,1.2,1.3,0.9,0,1.2,1,1.2,0.9,1,0.8,0.9,55
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,189,0,0,0,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8900000,8,173,6.9,7.75280898876405E-07,1.9438202247191E-05,0,1701375,2,17,0,0,0,15,0,19.2,250869,9,1,173,-9,0.8,0,7,18,0,9,0,10,33.9,3226711,0,0,0,5,1917,37263,-1,1,548,Arsenal,Chelsea,Stoke,Everton,Man Utd,0,8.4,8,0,8.4,8.4,6.9,9.5,8.2,10.4,8.6,244.9
,Steve Cook,DEF,BOU,4600000,-1,60,2.22222222222222,4.83091787439614E-07,1.30434782608696E-05,0,108106,4,33,0,0,0,2,0,13,3190,-4,1,60,4,0.4,0,2,6,0,4,0,0,1.1,120014,1,0,0,2,1774,1567,-1,0,301,Newcastle,Leicester,Tottenham,West Brom,Watford,1.8,1.4,2,2.1,2,3.1,1.7,2.1,2,1.9,1.8,72.2
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,73,0,0,0,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5400000,1,55,3.4,6.2962962962963E-07,1.01851851851852E-05,0,754932,0,11,0,0,0,0,0,10.2,9451,-1,0,55,1,0.1,0,0.3,2,0,7,0,0,3.5,618289,0,0,0,0,1139,1537,0,0,280,Arsenal,Chelsea,Stoke,Everton,Man Utd,3.1,3.8,3.5,0,2.4,3.9,3,3.5,3.6,4.2,3.8,36.5
Daniel,Sturridge,FWD,WBA,7900000,1,29,1.07407407407407,1.3595874355368E-07,3.67088607594937E-06,0,84509,0,7,0,0,0,2,0,3.7,16416,-1,0,29,1,0.2,0,1.3,0,0,3,0,1,0.8,77828,0,0,0,0,503,1222,0,0,120,Huddersfield,Watford,Leicester,Bournemouth,Burnley,0,0.5,0.8,0.5,0.6,0.6,0.5,0.5,0.5,0.6,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3041,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,Everton,West Brom,Arsenal,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4500000,0,66,3.9,8.66666666666667E-07,1.46666666666667E-05,0,670975,1,24,0,0,0,2,0,14.7,15829,0,0,66,0,0,0,0,7,0,4,0,4,3.7,787590,0,0,0,1,1530,3784,0,0,295,Newcastle,Leicester,Tottenham,West Brom,Watford,4.4,3.4,3.7,4.8,3.4,4.2,2.7,3.7,3.7,4.4,3.5,66.8
Markus,Suttner,DEF,BHA,4300000,0,37,1.37037037037037,3.18690783807063E-07,8.6046511627907E-06,0,77790,0,18,0,0,0,0,0,8.6,1286,-2,0,37,2,0,0,0,3,0,4,0,0,0.5,58222,0,0,0,1,1170,135,0,0,202,Swansea,Arsenal,Everton,Leicester,Huddersfield,0.9,1.4,0.7,0,0.9,1.2,1.2,1,0.7,1.1,0.7,30.8
Dusan,Tadic,MID,SOU,6200000,2,78,3.1,5E-07,1.25806451612903E-05,0,293787,3,29,0,0,0,3,0,12.6,2871,-3,0,78,3,0.3,0,1.7,5,0,6,0,3,1.6,199044,0,0,0,1,1924,1753,0,0,304,Burnley,Stoke,Newcastle,West Ham,Arsenal,2.6,2.9,2.8,0,2.6,2.1,2.5,2.5,3,3,1.8,152.1
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7354,0,6,0,0,0,0,0,0.5,85,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1581,0,0,0,0,166,1,0,0,35,Burnley,Stoke,Newcastle,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4500000,0,73,3.5,7.77777777777778E-07,1.62222222222222E-05,0,498311,3,16,0,0,0,0,0,15.9,27096,0,1,73,0,0,0,0,1,0,9,0,0,2.6,614331,0,0,0,0,1890,798,-1,0,362,Southampton,Everton,West Ham,West Brom,Watford,0,0,3.7,0,3,4,3.7,3.6,4.7,3.2,3.5,78.6
Charlie,Taylor,DEF,BUR,4200000,2,23,0.851851851851852,2.02821869488536E-07,5.47619047619048E-06,0,27852,3,12,0,0,0,0,0,5.5,2429,-3,0,23,3,0.5,0,2,0,0,2,0,0,0.9,61480,0,0,0,0,949,8483,0,0,132,Southampton,Everton,West Ham,West Brom,Watford,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.6,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,44,0,0,0,Newcastle,Leicester,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,11965,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17508,0,0,0,0,0,249,0,0,0,Burnley,Stoke,Newcastle,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,48,0,0,0,Stoke,Bournemouth,West Brom,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4400000,1,48,2.7,6.13636363636364E-07,1.09090909090909E-05,0,120878,3,22,0,0,0,1,0,10.9,10042,-1,0,48,1,0.3,0,1.3,1,0,4,0,0,2.6,195998,0,0,0,0,1492,1013,0,0,298,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,2.8,3,2.2,1.9,2.9,1.8,3.4,2.6,2.6,2.3,2.9,51.6
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,2,0,0,0,Man Utd,Man City,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
Cenk,Tosun,FWD,EVE,6800000,0,5,0.185185185185185,2.72331154684096E-08,7.35294117647059E-07,0,55685,0,4,0,0,0,0,0,0.7,5970,-7,2,5,7,0,0,0.3,0,0,0,0,0,0.2,65174,0,0,0,0,141,595,-2,0,5,Watford,Burnley,Brighton,Stoke,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5
Andros,Townsend,MID,CRY,5600000,2,81,3.2,5.71428571428571E-07,1.44642857142857E-05,0,166276,2,36,0,0,0,1,0,14.5,4537,-4,0,81,4,0.5,0,3,7,0,4,0,6,1,93472,0,0,0,0,2158,1157,0,0,373,Tottenham,Man Utd,Chelsea,Huddersfield,Liverpool,2.9,2.8,2.1,2.5,2.5,2.7,3.3,2.4,3.4,2.3,3.8,150.9
